venue.id,mean,sd,park_effect,park_effect_halved,park_effect_p_1sd,park_effect_m_1sd,park_effect_halved_m_1sd,park_effect_halved_p_1sd,venue.name,years,level,year,teams.home.team.id,teams.home.team.name,level_num
3929,-1.3062938188106417,0.5322562436710779,87,93,97,77,88,99,Estadio De Beisbol Beto Avila,2,Triple-A,2011,569,Tigres de Quintana Roo,11
2511,-1.1573522350287169,0.4259619092865565,87,94,96,78,89,98,Joker Marchant Stadium,2,Class A Advanced,2011,570,Lakeland Flying Tigers,13
2534,-1.1785767774302098,0.9124835755374283,87,94,107,68,84,103,Charlotte Sports Park,2,Class A Advanced,2011,2730,Charlotte Stone Crabs,13
2777,-1.163353914662427,0.8973217214550261,87,94,106,68,84,103,Grainger Stadium,2,Class A Advanced,2011,485,Kinston Indians,13
2519,-1.2612887456589583,0.7344317367045842,87,94,102,73,86,101,"Lee County Sports Complex, Hammond County Stadium",2,Rookie,2011,474,GCL Twins,16
2855,-1.3297549559049515,0.5778835153365136,87,93,98,75,88,99,Tigertown,2,Rookie,2011,473,GCL Tigers,16
2748,-1.377737898304262,1.6580107757783074,87,94,117,57,79,109,Dehler Park,2,Rookie Advanced,2011,513,Billings Mustangs,5442
2529,-1.247189369211509,0.6454311520155073,87,94,100,74,87,100,Raley Field,1,Triple-A,2012,105,Sacramento River Cats,11
2844,-1.2612496667357496,1.4224808228160724,87,94,116,59,79,108,Principal Park,1,Triple-A,2012,451,Iowa Cubs,11
2513,-1.1810921985275533,0.5435796591287111,87,94,99,76,88,99,Space Coast Stadium,1,Class A Advanced,2012,503,Brevard County Manatees,13
2823,-1.3340451757085563,1.5678240554237428,87,93,117,56,78,109,Alliance Bank Stadium,2,Triple-A,2012,552,Syracuse Chiefs,11
2949,-1.2886003945676396,1.5345479837961624,87,94,117,57,78,109,Parque Nelson Barrera Romellon,2,Triple-A,2012,523,Piratas de Campeche,11
3929,-1.336080428570316,0.5412381673684686,87,93,97,76,88,99,Estadio De Beisbol Beto Avila,2,Triple-A,2012,569,Tigres de Quintana Roo,11
2866,-1.2231988687796618,0.4115812535656568,87,93,96,78,89,98,FirstEnergy Park,2,Class A,2012,427,Lakewood BlueClaws,14
2826,-1.141629329211536,0.4602286051727436,87,94,97,77,89,99,Gesa Stadium,2,Class A Short Season,2012,460,Tri-City Dust Devils,15
2520,-1.2752971598326117,1.2155953490082274,87,94,111,63,82,106,Roger Dean Stadium,2,Rookie,2012,467,GCL Marlins,16
2785,-1.3991584041070022,1.4353902477474907,87,94,113,62,81,106,Hunnicutt Field,2,Rookie Advanced,2012,455,Princeton Rays,5442
2781,-1.263631111150679,1.2491645739809147,87,94,112,63,81,106,Harbor Park,3,Triple-A,2012,568,Norfolk Tides,11
2958,-1.339453746007301,0.4197639570120705,87,93,95,78,89,97,Parque Deportivo Universitario Beto Avila,3,Triple-A,2012,536,Rojos del Aguila de Veracruz,11
2511,-1.2124091730958626,0.36370092172877,87,93,95,79,90,97,Joker Marchant Stadium,3,Class A Advanced,2012,570,Lakeland Flying Tigers,13
2798,-1.1696790018968357,0.587166286834878,87,94,100,75,88,100,Lake Olmsted Stadium,3,Class A,2012,478,Augusta GreenJackets,14
3030,-1.2214238440392198,1.2394045153750004,87,94,113,61,81,106,Estadio Alfonso Carrasquel,3,Winter League,2012,694,Caribes de Anzoategui,17
2521,-1.2171454317288037,0.6051894077193922,87,94,100,75,88,100,Knights Stadium,1,Triple-A,2013,494,Charlotte Knights,11
2844,-1.2207069276710079,1.6072386944573034,87,94,120,55,77,110,Principal Park,1,Triple-A,2013,451,Iowa Cubs,11
2744,-1.0308894415937264,0.868847328686131,87,94,108,66,83,104,Centennial Field,1,Class A Short Season,2013,462,Vermont Lake Monsters,15
2534,-1.2288514082839426,1.0346490270298836,87,93,109,65,82,104,Charlotte Sports Park,1,Rookie,2013,2003,GCL Rays,16
2788,-1.3126895627330157,1.9019557614461398,87,93,124,50,75,112,Joe O'Brien Field,1,Rookie Advanced,2013,576,Elizabethton Twins,5442
2844,-1.250977829641536,1.4052885786963303,87,94,116,59,79,108,Principal Park,2,Triple-A,2013,451,Iowa Cubs,11
2513,-1.1962011810764086,0.41304214169325887,87,93,96,78,89,98,Space Coast Stadium,2,Class A Advanced,2013,503,Brevard County Manatees,13
2519,-1.2146492073470585,1.2755839222097052,87,94,114,61,80,107,"Lee County Sports Complex, Hammond County Stadium",2,Rookie,2013,474,GCL Twins,16
2520,-1.1898882341655865,1.1999021837797579,87,94,112,63,81,106,Roger Dean Stadium,2,Rookie,2013,1370,GCL Cardinals,16
2724,-1.2456772171693375,1.6908562600596424,87,94,121,54,77,110,Louisville Slugger Field,3,Triple-A,2013,416,Louisville Bats,11
2781,-1.3250714045159764,1.5919422655551434,87,93,118,55,77,109,Harbor Park,3,Triple-A,2013,568,Norfolk Tides,11
2808,-1.2740020800261609,1.486180149482808,87,94,117,58,79,108,McCoy Stadium,3,Triple-A,2013,533,Pawtucket Red Sox,11
3389,-1.1833951346844782,0.3040520616157209,87,93,93,80,90,97,Dickey-Stephens Park,3,Double-A,2013,574,Arkansas Travelers,12
2520,-1.21316306753941,1.1826496599273701,87,94,111,64,82,106,Roger Dean Stadium,3,Rookie,2013,1370,GCL Cardinals,16
2855,-1.2775862482343805,1.085169380306332,87,93,109,65,82,104,Tigertown,3,Rookie,2013,473,GCL Tigers,16
3054,-1.2068153705268205,0.5959466221748905,87,94,100,74,87,100,Estadio Tetelo Vargas,3,Winter League,2013,669,Estrellas de Oriente,17
4210,-1.2372828140323404,0.9301881637346894,87,93,106,67,84,103,Blacktown Olympic Park,3,Winter League,2013,4069,Sydney Blue Sox,17
2828,-1.376923559577651,1.5374217845572182,87,94,115,59,79,108,Pioneer Park,3,Rookie Advanced,2013,413,Greeneville Astros,5442
2521,-1.2424509118613016,1.2149877004197358,87,94,112,63,82,106,Knights Stadium,4,Triple-A,2013,494,Charlotte Knights,11
3389,-1.1496196817507907,0.282198663067418,87,94,93,81,90,97,Dickey-Stephens Park,4,Double-A,2013,574,Arkansas Travelers,12
2866,-1.1557393329721408,0.29198006626116163,87,94,94,81,91,97,FirstEnergy Park,4,Class A,2013,427,Lakewood BlueClaws,14
2542,-1.2794099477264826,1.0418225665074934,87,93,108,66,83,104,AutoZone Park,1,Triple-A,2014,235,Memphis Redbirds,11
2756,-1.2793199003609559,1.0473931713734002,87,93,108,66,83,104,Coca-Cola Field,1,Triple-A,2014,422,Buffalo Bisons,11
2783,-1.2588687071126294,1.0205485866041937,87,93,108,66,83,104,Herschel Greer Stadium,1,Triple-A,2014,556,Nashville Sounds,11
2823,-1.2102116001687668,1.1634365398505933,87,94,111,64,82,106,NBT Bank Stadium,1,Triple-A,2014,552,Syracuse Chiefs,11
2513,-1.172992069189465,0.5273962066604756,87,93,98,75,88,99,Space Coast Stadium,1,Class A Advanced,2014,503,Brevard County Manatees,13
3189,-1.1538969806796862,0.4912501022393708,87,94,98,76,88,99,Dow Diamond,1,Class A,2014,456,Great Lakes Loons,14
2756,-1.2146344448785138,0.456066657096268,87,94,97,78,89,98,Coca-Cola Field,2,Triple-A,2014,422,Buffalo Bisons,11
2767,-1.2771582867887326,0.4811037271559325,87,93,97,77,89,98,Fifth Third Field,2,Triple-A,2014,512,Toledo Mud Hens,11
2797,-1.221589669355676,1.111393973817977,87,94,110,65,82,105,PNC Field,2,Triple-A,2014,531,Scranton/Wilkes-Barre RailRiders,11
3230,-1.2545311105763868,0.4748716761376767,87,94,97,77,89,98,Coca-Cola Park,2,Triple-A,2014,1410,Lehigh Valley IronPigs,11
2520,-1.1451293709844448,0.4175867387702194,87,94,96,78,89,98,Roger Dean Stadium,2,Class A Advanced,2014,279,Palm Beach Cardinals,13
2542,-1.2165254850287095,1.1096466788005848,87,94,110,65,83,105,AutoZone Park,3,Triple-A,2014,235,Memphis Redbirds,11
2858,-1.3091561499023499,1.1777055011048772,87,93,110,63,81,105,Victory Field,3,Triple-A,2014,484,Indianapolis Indians,11
2736,-1.3009420066124036,0.5273461865942641,87,94,97,77,89,99,Burlington Athletic Stadium,3,Rookie Advanced,2014,483,Burlington Royals,5442
2781,-1.2929041812652955,0.6068641021266632,87,93,99,75,87,99,Harbor Park,4,Triple-A,2014,568,Norfolk Tides,11
2955,-1.317985942155457,1.2055490865500496,87,93,111,63,81,105,Parque Centenario del 27 de Febrero,4,Triple-A,2014,442,Olmecas de Tabasco,11
2513,-1.226786294835034,0.3406967987318819,87,93,94,79,90,97,Space Coast Stadium,4,Class A Advanced,2014,503,Brevard County Manatees,13
3073,-1.2228967652476048,0.8755004609965793,87,93,105,68,84,103,Teodoro Mariscal,4,Winter League,2014,679,Venados de Mazatlan,17
2828,-1.3682098536123524,0.5477620040835282,87,94,97,77,88,99,Pioneer Park,4,Rookie Advanced,2014,413,Greeneville Astros,5442
2767,-1.3217441207675904,0.9806591308666146,87,93,106,67,84,103,Fifth Third Field,5,Triple-A,2014,512,Toledo Mud Hens,11
2955,-1.26318581508642,1.0670528504919348,87,94,108,66,83,104,Parque Centenario del 27 de Febrero,5,Triple-A,2014,442,Olmecas de Tabasco,11
2513,-1.1489786741786074,0.3073260124661864,87,94,94,81,90,97,Space Coast Stadium,5,Class A Advanced,2014,503,Brevard County Manatees,13
3349,-1.171625185059919,0.7951121618050908,87,94,104,71,85,102,Estadio Guatamare de Porlamar,5,Winter League,2014,697,Bravos de Margarita,17
2736,-1.371942427908623,1.515174388616404,87,93,115,59,79,108,Burlington Athletic Stadium,5,Rookie Advanced,2014,483,Burlington Royals,5442
2787,-1.0845491473064783,0.8440555292759516,87,93,107,67,83,103,Jackie Robinson Ballpark,1,Class A Advanced,2015,450,Daytona Tortugas,13
3031,-1.1489243772723796,0.5128310208758116,87,93,98,75,88,99,Estadio Luis Aparicio,1,Winter League,2015,692,Aguilas del Zulia,17
2542,-1.2078753482806954,1.306231405403998,87,94,114,60,80,107,AutoZone Park,2,Triple-A,2015,235,Memphis Redbirds,11
2818,-1.2679520306069338,0.5680885247461728,87,93,98,75,87,99,Nelson W. Wolff Municipal Stadium,2,Triple-A,2015,510,San Antonio Missions,11
2853,-1.0797326088491528,0.5977418521869359,87,94,101,74,87,101,The Diamond,2,Double-A,2015,3410,Richmond Flying Squirrels,12
3389,-1.074441441132357,0.5941626098440895,87,94,101,74,87,101,Dickey-Stephens Park,2,Double-A,2015,574,Arkansas Travelers,12
2508,-1.152148776365342,0.8347194760015961,87,94,105,69,84,103,Ed Smith Stadium,2,Rookie,2015,599,GCL Orioles,16
3049,-1.1489885244697924,0.9752258814490185,87,94,109,65,83,104,Estadio Quisqueya,2,Winter League,2015,671,Leones del Escogido,17
2785,-1.323533583764526,1.1027134333057889,87,94,108,66,83,104,Hunnicutt Field,2,Rookie Advanced,2015,455,Princeton Rays,5442
3389,-1.0707940450423956,0.28637649239759616,87,94,94,81,90,97,Dickey-Stephens Park,3,Double-A,2015,574,Arkansas Travelers,12
2748,-1.3340087010605919,1.2660521373213858,87,93,111,63,81,106,Dehler Park,3,Rookie Advanced,2015,513,Billings Mustangs,5442
2756,-1.2563441865512337,1.2600323665158077,87,93,113,61,80,106,Coca-Cola Field,4,Triple-A,2015,422,Buffalo Bisons,11
2773,-1.2269210926620497,1.2975541489886906,87,94,114,61,80,107,Frontier Field,4,Triple-A,2015,534,Rochester Red Wings,11
2534,-1.1908603368107684,1.2150929092042553,87,94,113,61,81,106,Charlotte Sports Park,4,Rookie,2015,2003,GCL Rays,16
3054,-1.1912691252118335,0.9303625213277389,87,93,107,67,83,103,Estadio Tetelo Vargas,4,Winter League,2015,669,Estrellas de Oriente,17
3073,-1.1886007477752365,0.7837597555831186,87,93,104,70,85,102,Teodoro Mariscal,4,Winter League,2015,679,Venados de Mazatlan,17
2542,-1.2881269801737998,1.4325551735756135,87,93,116,58,79,108,AutoZone Park,5,Triple-A,2015,235,Memphis Redbirds,11
2756,-1.2278768273756695,1.3268605747590003,87,94,114,60,80,107,Coca-Cola Field,5,Triple-A,2015,422,Buffalo Bisons,11
3749,-1.2254367027111457,0.8359496014988946,87,93,104,69,84,102,Parque Yldefonso Sola Morales,5,Winter League,2015,686,Criollos de Caguas,17
2528,-1.11692251523686,1.3876927476574832,87,94,118,57,78,109,Dell Diamond,1,Triple-A,2016,102,Round Rock Express,11
2781,-1.1501004087112896,1.7104457748716302,87,94,125,50,75,112,Harbor Park,1,Triple-A,2016,568,Norfolk Tides,11
2513,-1.1746933452444634,0.5339034691382116,87,93,99,75,88,99,Space Coast Stadium,1,Class A Advanced,2016,503,Brevard County Manatees,13
2837,-1.0973471608791234,1.4743839043476807,87,94,121,53,77,110,Leidos Field at Ripken Stadium,1,Class A Short Season,2016,488,Aberdeen IronBirds,15
4109,-1.1115601267209445,1.4760447260895493,87,94,121,53,77,110,PK Park,1,Class A Short Season,2016,461,Eugene Emeralds,15
2724,-1.1439690694212368,1.4358859807380966,87,94,119,56,78,109,Louisville Slugger Field,2,Triple-A,2016,416,Louisville Bats,11
2773,-1.1713559114595755,0.46828236983737437,87,94,97,77,88,99,Frontier Field,2,Triple-A,2016,534,Rochester Red Wings,11
2747,-1.0964351940651038,1.2160248702630576,87,94,115,59,80,108,TicketReturn.com Field,2,Class A Advanced,2016,521,Myrtle Beach Pelicans,13
2797,-1.1938992914646234,0.6160874732460343,87,94,100,74,87,100,PNC Field,3,Triple-A,2016,531,Scranton/Wilkes-Barre RailRiders,11
2959,-1.2513168622221522,1.1978565730426904,87,93,112,61,81,106,Parque Kukulkan,3,Triple-A,2016,496,Leones de Yucatan,11
2795,-1.1343502217757124,0.4445714347405693,87,93,97,77,88,98,MCU Park,3,Class A Short Season,2016,453,Brooklyn Cyclones,15
2514,-1.1517489184269631,0.8593684864392932,87,94,106,68,84,103,Osceola County Stadium,3,Rookie,2016,1998,GCL Astros,16
3749,-1.103879424232425,1.1246302319930992,87,94,113,62,81,106,Parque Yldefonso Sola Morales,3,Winter League,2016,686,Criollos de Caguas,17
2801,-1.3502884352803406,1.0338508775914612,87,94,106,68,84,103,Centene Stadium at Legion Park,3,Rookie Advanced,2016,581,Great Falls Voyagers,5442
2542,-1.233151972715048,0.3640806369690324,87,93,94,79,90,97,AutoZone Park,4,Triple-A,2016,235,Memphis Redbirds,11
2813,-1.0815440970413277,0.26807007656239146,87,94,93,81,91,97,Trustmark Park,4,Double-A,2016,430,Mississippi Braves,12
2508,-1.1879595923348658,0.876094703219357,87,93,106,68,84,103,Ed Smith Stadium,4,Rookie,2016,599,GCL Orioles,16
4309,-1.1989001091841067,0.3347037295095157,87,93,94,79,90,97,JetBlue Park,4,Rookie,2016,471,GCL Red Sox,16
3031,-1.1418260737182868,0.39107661538790045,87,94,96,78,89,98,Estadio Luis Aparicio,4,Winter League,2016,692,Aguilas del Zulia,17
2959,-1.211737762238589,0.36598605802102097,87,94,95,80,90,97,Parque Kukulkan,5,Triple-A,2016,496,Leones de Yucatan,11
2520,-1.1627364646009557,1.0921745431676477,87,94,111,64,82,105,Roger Dean Stadium,5,Rookie,2016,1370,GCL Cardinals,16
2534,-1.1709461472137406,1.1100028837712521,87,94,111,64,82,105,Charlotte Sports Park,5,Rookie,2016,2003,GCL Rays,16
2542,-1.2509033266575134,0.579077567998414,87,93,99,75,87,99,AutoZone Park,1,Triple-A,2017,235,Memphis Redbirds,11
2842,-1.0615416925856642,0.5920902177378081,87,94,101,74,87,101,ARM & HAMMER Park,1,Double-A,2017,567,Trenton Thunder,12
4980,-1.1212273089910458,0.5102603125315691,87,94,99,76,88,99,Spirit Communications Park,1,Class A,2017,3705,Columbia Fireflies,14
2735,-1.153031182504014,1.3081944470710052,87,93,116,57,79,108,BB&T Ballpark,1,Class A Short Season,2017,449,Williamsport Crosscutters,15
2845,-1.1685993576689535,1.288543956974862,87,93,116,57,79,108,Dodd Stadium,1,Class A Short Season,2017,571,Connecticut Tigers,15
2736,-1.533779615095337,0.7510030300064708,87,94,99,75,87,100,Burlington Athletic Stadium,1,Rookie Advanced,2017,483,Burlington Royals,5442
2767,-1.2091567579360998,0.45660929407790285,87,93,97,77,89,98,Fifth Third Field,2,Triple-A,2017,512,Toledo Mud Hens,11
2773,-1.2259259292951037,0.4561098395479538,87,93,96,77,89,98,Frontier Field,2,Triple-A,2017,534,Rochester Red Wings,11
2540,-1.087997725346451,0.39664359573919455,87,94,96,78,89,98,Joseph P. Riley Jr. Ballpark,2,Class A,2017,233,Charleston RiverDogs,14
2795,-1.1136101336700075,0.5511491445314083,87,94,100,75,87,100,MCU Park,2,Class A Short Season,2017,453,Brooklyn Cyclones,15
3349,-1.1433456638805584,0.6012810780923583,87,93,100,74,87,100,Estadio Guatamare de Porlamar,2,Winter League,2017,697,Bravos de Margarita,17
2828,-1.4214860916212744,0.6656007119350387,87,94,99,76,88,99,Pioneer Park,2,Rookie Advanced,2017,413,Greeneville Astros,5442
2797,-1.2397055456642203,0.3949720175375737,87,93,95,78,89,97,PNC Field,3,Triple-A,2017,531,Scranton/Wilkes-Barre RailRiders,11
2842,-1.0926899150598526,0.6778581052377258,87,93,103,71,86,101,ARM & HAMMER Park,3,Double-A,2017,567,Trenton Thunder,12
2862,-1.125754238789724,0.3789991288930541,87,93,96,78,89,98,CenturyLink Sports Complex,3,Class A Advanced,2017,509,Fort Myers Miracle,13
3749,-1.1411474220241693,0.4762126131523397,87,93,98,76,88,99,Parque Yldefonso Sola Morales,3,Winter League,2017,686,Criollos de Caguas,17
2541,-1.1886249118058192,0.42249562770213345,87,94,96,79,89,98,Durham Bulls Athletic Park,4,Triple-A,2017,234,Durham Bulls,11
2542,-1.2457208941921398,1.2064629914440441,87,93,112,62,81,106,AutoZone Park,4,Triple-A,2017,235,Memphis Redbirds,11
2797,-1.18598516984072,0.6856053975980826,87,94,102,73,87,101,PNC Field,4,Triple-A,2017,531,Scranton/Wilkes-Barre RailRiders,11
3389,-1.1329018909177737,0.2751512514954895,87,93,93,80,90,96,Dickey-Stephens Park,4,Double-A,2017,574,Arkansas Travelers,12
3749,-1.1767641862368916,1.1331113809173259,87,93,112,61,81,106,Parque Yldefonso Sola Morales,4,Winter League,2017,686,Criollos de Caguas,17
2959,-1.2550618514420113,0.45789145448588103,87,93,96,77,89,98,Parque Kukulkan,5,Triple-A,2017,496,Leones de Yucatan,11
3929,-1.2063362610127508,0.38748850731443796,87,94,95,79,90,98,Estadio De Beisbol Beto Avila,5,Triple-A,2017,569,Tigres de Quintana Roo,11
3389,-1.1384536928959041,0.2562343152815379,87,93,92,81,90,96,Dickey-Stephens Park,5,Double-A,2017,574,Arkansas Travelers,12
3749,-1.163223251991885,0.5038017291308143,87,93,98,76,88,99,Parque Yldefonso Sola Morales,5,Winter League,2017,686,Criollos de Caguas,17
2541,-1.2977324804835202,1.3995682217844871,87,93,115,58,79,107,Durham Bulls Athletic Park,1,Triple-A,2018,234,Durham Bulls,11
2823,-1.2398986039846671,0.5841999635992763,87,94,99,75,88,100,NBT Bank Stadium,1,Triple-A,2018,552,Syracuse Chiefs,11
2837,-1.1637165663884241,1.209129193174346,87,93,114,59,80,107,Leidos Field at Ripken Stadium,1,Class A Short Season,2018,488,Aberdeen IronBirds,15
4109,-1.1335384893837444,1.2167481790333576,87,93,114,59,80,107,PK Park,1,Class A Short Season,2018,461,Eugene Emeralds,15
4995,-1.1851365493848673,1.179366009133666,87,93,113,61,81,106,Estadio de los Tomateros,1,Winter League,2018,678,Tomateros de Culiacan,17
2726,-1.5055050299986767,1.0704953807162503,87,93,105,69,84,103,Dan Daniel Memorial Park,1,Rookie Advanced,2018,429,Danville Braves,5442
2788,-1.5346535827314964,0.8882266300493261,87,93,102,72,86,101,Joe O'Brien Field,1,Rookie Advanced,2018,576,Elizabethton Twins,5442
3049,-1.1865370961229422,0.5924575783446535,87,94,100,74,87,100,Estadio Quisqueya Juan Marichal,2,Winter League,2018,672,Tigres del Licey,17
3051,-1.1485612641944383,0.671002313668041,87,94,102,73,87,101,Estadio Cibao,2,Winter League,2018,667,Aguilas Cibaenas,17
2756,-1.175847251467875,1.1077754903993935,87,94,111,64,82,105,Coca-Cola Field,3,Triple-A,2018,422,Buffalo Bisons,11
3929,-1.2364892762898272,0.4046414313890815,87,93,95,78,89,98,Estadio De Beisbol Beto Avila,3,Triple-A,2018,569,Tigres de Quintana Roo,11
2540,-1.1444519723610589,0.33161898014766267,87,93,94,79,89,97,Joseph P. Riley Jr. Ballpark,3,Class A,2018,233,Charleston RiverDogs,14
2837,-1.0885046596123404,0.4834663030597338,87,94,98,76,88,99,Leidos Field at Ripken Stadium,3,Class A Short Season,2018,488,Aberdeen IronBirds,15
2795,-1.1590890841852481,1.236525718390132,87,93,115,59,79,107,MCU Park,4,Class A Short Season,2018,453,Brooklyn Cyclones,15
2541,-1.2632784411319469,0.3762964853585608,87,93,94,79,89,97,Durham Bulls Athletic Park,5,Triple-A,2018,234,Durham Bulls,11
2797,-1.2245833251574825,0.6335962230421248,87,94,100,74,87,100,PNC Field,5,Triple-A,2018,531,Scranton/Wilkes-Barre RailRiders,11
2853,-1.1018202371432086,0.6449914116728032,87,94,102,72,86,101,The Diamond,5,Double-A,2018,3410,Richmond Flying Squirrels,12
2795,-1.1479610252972483,1.1877202075559443,87,93,114,60,80,107,MCU Park,5,Class A Short Season,2018,453,Brooklyn Cyclones,15
2828,-1.4403313803709858,0.4947918474844877,87,93,96,78,89,98,Pioneer Park,5,Rookie Advanced,2018,413,Greeneville Reds,5442
2767,-1.440688609208502,0.6570907817306529,87,94,99,76,88,99,Fifth Third Field,1,Triple-A,2019,512,Toledo Mud Hens,11
2955,-1.440398377287042,1.562490936459462,87,94,114,61,80,107,Parque Centenario 27 de Febrero,1,Triple-A,2019,442,Olmecas de Tabasco,11
2767,-1.364442155799399,0.4990274601161793,87,94,96,78,89,98,Fifth Third Field,2,Triple-A,2019,512,Toledo Mud Hens,11
2773,-1.4053834950143753,0.5130128406790392,87,93,96,77,89,98,Frontier Field,2,Triple-A,2019,534,Rochester Red Wings,11
4715,-1.37186307400816,0.5071553913495418,87,94,96,78,89,98,First Tennessee Park,2,Triple-A,2019,556,Nashville Sounds,11
2842,-1.0884184669442907,0.7395795669502848,87,94,104,70,85,102,ARM & HAMMER Park,2,Double-A,2019,567,Trenton Thunder,12
2853,-1.0909170961742236,0.7678162807216128,87,94,105,70,85,102,The Diamond,2,Double-A,2019,3410,Richmond Flying Squirrels,12
3049,-1.0933504476142866,1.3557411386893459,87,94,118,57,79,109,Estadio Quisqueya Juan Marichal,2,Winter League,2019,671,Leones del Escogido,17
4995,-1.1516988264243784,0.7124669526905586,87,93,103,71,85,101,Estadio de los Tomateros,2,Winter League,2019,678,Tomateros de Culiacan,17
2541,-1.33589692640375,0.44735473160126904,87,94,96,79,89,98,Durham Bulls Athletic Park,3,Triple-A,2019,234,Durham Bulls,11
4715,-1.3027596487950726,0.42532504215656636,87,94,95,79,90,98,First Tennessee Park,3,Triple-A,2019,556,Nashville Sounds,11
2813,-1.1296903650613512,0.6815647395823732,87,93,102,71,86,101,Trustmark Park,3,Double-A,2019,430,Mississippi Braves,12
2852,-1.129743843104195,0.6870168014347424,87,93,103,71,86,101,Baseball Grounds of Jacksonville,3,Double-A,2019,564,Jacksonville Jumbo Shrimp,12
2845,-1.1331906891114003,1.0973888899311706,87,93,112,62,81,106,Dodd Stadium,3,Class A Short Season,2019,571,Connecticut Tigers,15
2541,-1.256172994121499,0.41431875687398445,87,94,96,79,90,98,Durham Bulls Athletic Park,4,Triple-A,2019,234,Durham Bulls,11
2767,-1.341116316857401,0.4032523272982323,87,93,94,79,89,97,Fifth Third Field,4,Triple-A,2019,512,Toledo Mud Hens,11
4715,-1.3426298003585737,0.40022416836847297,87,93,94,79,89,97,First Tennessee Park,4,Triple-A,2019,556,Nashville Sounds,11
2793,-1.135043925458223,1.0506045075409,87,93,111,63,82,105,Frawley Stadium,4,Class A Advanced,2019,426,Wilmington Blue Rocks,13
2813,-1.1282754895128138,0.9064387416511442,87,93,108,66,83,104,Trustmark Park,5,Double-A,2019,430,Mississippi Braves,12
2949,-1.3677689632779815,1.1951617413970768,86,93,110,63,81,105,Parque Nelson Barrera Romellon,1,Triple-A,2010,523,Piratas de Campeche,11
2521,-1.39450763032962,1.6976663313437435,86,93,119,54,77,109,Knights Stadium,1,Triple-A,2011,494,Charlotte Knights,11
2542,-1.409508946184204,1.7069914441119924,86,93,119,53,77,110,AutoZone Park,1,Triple-A,2011,235,Memphis Redbirds,11
2756,-1.4298520956383505,1.7166186997741932,86,93,119,53,76,109,Coca-Cola Field,1,Triple-A,2011,422,Buffalo Bisons,11
2823,-1.3895029740603135,0.6028134270089045,86,93,98,75,87,99,Alliance Bank Stadium,1,Triple-A,2011,552,Syracuse Chiefs,11
2858,-1.4705134320534916,0.6255459870259681,86,93,98,74,87,99,Victory Field,1,Triple-A,2011,484,Indianapolis Indians,11
2777,-1.3126351478763032,1.0414599201957289,86,93,108,64,82,104,Grainger Stadium,1,Class A Advanced,2011,485,Kinston Indians,13
3032,-1.334571533967505,0.7187802810285279,86,93,101,71,85,100,Estadio Antonio Herrera Gutierrez,1,Winter League,2011,693,Cardenales de Lara,17
3749,-1.3394400513363949,0.9197556670161519,86,93,105,67,83,102,Parque Yldefonso Sola Morales,1,Winter League,2011,686,Criollos de Caguas,17
2949,-1.3731811728693633,1.2219027038706964,86,93,110,62,81,105,Parque Nelson Barrera Romellon,2,Triple-A,2011,523,Piratas de Campeche,11
3389,-1.299059651478335,0.3806288506265931,86,93,94,78,89,97,Dickey-Stephens Park,2,Double-A,2011,574,Arkansas Travelers,12
2866,-1.2681484740854487,0.3802472178261183,86,93,94,78,89,97,FirstEnergy Park,2,Class A,2011,427,Lakewood BlueClaws,14
3030,-1.2928463607375504,1.2474257827657949,86,93,112,61,80,106,Estadio Alfonso Carrasquel,2,Winter League,2011,694,Caribes de Anzoategui,17
3031,-1.3081783546243448,1.1987190954521032,86,93,111,61,81,105,Estadio Luis Aparicio,2,Winter League,2011,692,Aguilas del Zulia,17
2736,-1.5628215665836998,0.5784198823987865,86,93,96,75,88,98,Burlington Athletic Stadium,2,Rookie Advanced,2011,483,Burlington Royals,5442
2818,-1.360178992713901,1.3339118849829854,86,93,113,59,80,106,Nelson W. Wolff Municipal Stadium,1,Triple-A,2012,510,San Antonio Missions,11
2858,-1.4070623111442813,1.3981214915754436,86,93,114,58,79,107,Victory Field,1,Triple-A,2012,484,Indianapolis Indians,11
3230,-1.340483903995956,0.6675284474500323,86,93,100,73,86,100,Coca-Cola Park,1,Triple-A,2012,1410,Lehigh Valley IronPigs,11
2520,-1.3055392354378075,1.9722510750858215,86,93,127,46,73,113,Roger Dean Stadium,1,Rookie,2012,467,GCL Marlins,16
2767,-1.4234475943989067,1.570698067242946,86,93,117,55,77,108,Fifth Third Field,2,Triple-A,2012,512,Toledo Mud Hens,11
2808,-1.4380548372769326,1.4967096643319144,86,93,115,56,78,108,McCoy Stadium,2,Triple-A,2012,533,Pawtucket Red Sox,11
3389,-1.2212281646764083,0.3425200099058997,86,93,94,79,89,97,Dickey-Stephens Park,2,Double-A,2012,574,Arkansas Travelers,12
2798,-1.3326864006313701,0.7453723436943624,86,93,101,70,85,101,Lake Olmsted Stadium,2,Class A,2012,478,Augusta GreenJackets,14
2795,-1.2673044045790978,0.6139029457210067,86,93,99,72,86,100,MCU Park,2,Class A Short Season,2012,453,Brooklyn Cyclones,15
3054,-1.3076380151896603,1.0495123546994265,86,93,108,64,82,104,Estadio Tetelo Vargas,2,Winter League,2012,669,Estrellas de Oriente,17
3349,-1.3234630752229997,1.05429191680343,86,93,108,64,82,104,Estadio Guatamare de Porlamar,2,Winter League,2012,697,Bravos de Margarita,17
